id,label
SHSE.601766_201907,1
SHSE.601766_201908,0
SHSE.601766_201909,1
SHSE.601766_201910,0
SHSE.601766_201911,0
SHSE.601766_201912,1
SHSE.601766_202001,1
SHSE.601766_202002,0
SHSE.601766_202003,0
SHSE.601818_201901,0
SHSE.601818_201902,1
SHSE.601818_201903,0
SHSE.601818_201904,0
SHSE.601818_201905,0
SHSE.601818_201906,0
SHSE.601818_201907,0
SHSE.601818_201908,1
SHSE.601818_201909,0
SHSE.601818_201910,1
SHSE.601818_201911,0
SHSE.601818_201912,0
SHSE.601818_202001,0
SHSE.601818_202002,0
SHSE.601818_202003,1
SHSE.601828_201901,0
SHSE.601828_201902,1
SHSE.601828_201903,0
SHSE.601828_201904,1
SHSE.601828_201905,1
SHSE.601828_201906,0
SHSE.601828_201907,0
SHSE.601828_201908,0
SHSE.601828_201909,0
SHSE.601828_201910,0
SHSE.601828_201911,1
SHSE.601828_201912,1
SHSE.601828_202001,1
SHSE.601828_202002,0
SHSE.601828_202003,0
SZSE.002460_201901,1
SZSE.002460_201902,0
SZSE.002460_201903,1
SZSE.002460_201904,0
SZSE.002460_201905,0
SZSE.002460_201906,0
SZSE.002460_201907,0
SZSE.002460_201908,0
SZSE.002460_201909,1
SZSE.002460_201910,1
SZSE.002460_201911,1
SZSE.002460_201912,0
SZSE.002460_202001,0
SZSE.002460_202002,1
SZSE.002460_202003,1
SZSE.002456_201901,1
SZSE.002456_201902,0
SZSE.002456_201903,0
SZSE.002456_201904,0
SZSE.002456_201905,0
SZSE.002456_201906,0
SZSE.002456_201907,0
SZSE.002456_201908,0
SZSE.002456_201909,1
SZSE.002456_201910,0
SZSE.002456_201911,1
SZSE.002456_201912,1
SZSE.002456_202001,0
SZSE.002456_202002,0
SZSE.002456_202003,1
SZSE.002508_201901,0
SZSE.002508_201902,1
SZSE.002508_201903,0
SZSE.002508_201904,1
SZSE.002508_201905,1
SZSE.002508_201906,1
SZSE.002508_201907,1
SZSE.002508_201908,1
SZSE.002508_201909,0
SZSE.002508_201910,1
SZSE.002508_201911,0
SZSE.002508_201912,1
SZSE.002508_202001,0
SZSE.002508_202002,1
SZSE.002508_202003,1
SHSE.601838_201901,0
SHSE.601838_201902,1
SHSE.601838_201903,0
SHSE.601838_201904,0
SHSE.601838_201905,1
SHSE.601838_201906,1
SHSE.601838_201907,1
SHSE.601838_201908,0
SHSE.601838_201909,1
SHSE.601838_201910,0
SHSE.601838_201911,1
SHSE.601838_201912,0
SHSE.601838_202001,1
SHSE.601838_202002,0
SHSE.601838_202003,0
SHSE.601788_201901,0
SHSE.601788_201902,0
SHSE.601788_201903,0
SHSE.601788_201904,0
SHSE.601788_201905,0
SHSE.601788_201906,0
SHSE.601788_201907,0
SHSE.601788_201908,1
SHSE.601788_201909,0
SHSE.601788_201910,1
SHSE.601788_201911,0
SHSE.601788_201912,1
SHSE.601788_202001,0
SHSE.601788_202002,0
SHSE.601788_202003,0
SZSE.002466_201901,0
SZSE.002466_201902,1
SZSE.002466_201903,0
SZSE.002466_201904,0
SZSE.002466_201905,1
SZSE.002466_201907,0
SZSE.002466_201908,1
SZSE.002466_201909,1
SZSE.002466_201910,1
SZSE.002466_201911,0
SZSE.002466_201912,0
SZSE.002466_202001,0
SZSE.002466_202002,1
SZSE.002466_202003,1
SHSE.601901_201901,0
SHSE.601901_201902,0
SHSE.601901_201903,1
SHSE.601901_201904,0
SHSE.601901_201905,0
SHSE.601901_201906,1
SHSE.601901_201907,0
SHSE.601901_201908,0
SHSE.601901_201909,1
SHSE.601901_201910,0
SHSE.601901_201911,1
SHSE.601901_201912,1
SHSE.601901_202001,1
SHSE.601901_202002,0
SHSE.601901_202003,0
SZSE.002468_201901,0
SZSE.002468_201902,1
SZSE.002468_201903,0
SZSE.002468_201904,1
SZSE.002468_201905,0
SZSE.002468_201906,1
SZSE.002468_201907,1
SZSE.002468_201908,1
SZSE.002468_201909,0
SZSE.002468_201910,1
SZSE.002468_201911,1
SZSE.002468_201912,0
SZSE.002468_202001,1
SZSE.002468_202002,0
SZSE.002468_202003,1
SZSE.002475_201901,0
SZSE.002475_201902,1
SZSE.002475_201903,0
SZSE.002475_201904,1
SZSE.002475_201905,0
SZSE.002475_201906,1
SZSE.002475_201907,0
SZSE.002475_201908,1
SZSE.002475_201909,1
SZSE.002475_201910,0
SZSE.002475_201911,0
SZSE.002475_201912,0
SZSE.002475_202001,0
SZSE.002475_202002,0
SZSE.002475_202003,0
SHSE.601857_201901,1
SHSE.601857_201902,1
SHSE.601857_201903,1
SHSE.601857_201904,1
SHSE.601857_201905,0
SHSE.601857_201906,1
SHSE.601857_201907,1
SHSE.601857_201908,0
SHSE.601857_201909,1
SHSE.601857_201910,0
SHSE.601857_201911,1
SHSE.601857_201912,0
SHSE.601857_202001,0
SHSE.601857_202002,0
SHSE.601857_202003,0
SZSE.001979_201901,0
SZSE.001979_201902,0
SZSE.001979_201903,1
SZSE.001979_201904,0
SZSE.001979_201905,0
SZSE.001979_201906,0
SZSE.001979_201907,0
SZSE.001979_201908,0
SZSE.001979_201909,0
SZSE.001979_201910,1
SZSE.001979_201911,1
SZSE.001979_201912,0
SZSE.001979_202001,1
SZSE.001979_202002,0
SZSE.001979_202003,0
SZSE.002493_201901,1
SZSE.002493_201902,0
SZSE.002493_201903,1
SZSE.002493_201904,0
SZSE.002493_201905,1
SZSE.002493_201906,1
SZSE.002493_201907,0
SZSE.002493_201908,1
SZSE.002493_201909,1
SZSE.002493_201910,1
SZSE.002493_201911,1
SZSE.002493_201912,0
SZSE.002493_202001,0
SZSE.002493_202002,0
SZSE.002493_202003,0
SHSE.601919_201901,1
SHSE.601919_201902,0
SHSE.601919_201903,0
SHSE.601919_201904,1
SHSE.601919_201905,0
SHSE.601919_201906,1
SHSE.601919_201907,1
SHSE.601919_201908,1
SHSE.601919_201909,0
SHSE.601919_201910,0
SHSE.601919_201911,0
SHSE.601919_201912,1
SHSE.601919_202001,1
SHSE.601919_202002,0
SHSE.601919_202003,1
SZSE.002601_201901,0
SZSE.002601_201902,0
SZSE.002601_201903,0
SZSE.002601_201904,1
SZSE.002601_201905,1
SZSE.002601_201906,0
SZSE.002601_201907,0
SZSE.002601_201908,0
SZSE.002601_201909,0
SZSE.002601_201910,0
SZSE.002601_201911,1
SZSE.002601_201912,1
SZSE.002601_202001,1
SZSE.002601_202002,1
SZSE.002601_202003,0
SHSE.601881_201901,1
SHSE.601881_201902,0
SHSE.601881_201903,0
SHSE.601881_201904,0
SHSE.601881_201905,1
SHSE.601881_201906,1
SHSE.601881_201907,1
SHSE.601881_201908,0
SHSE.601881_201909,1
SHSE.601881_201910,0
SHSE.601881_201911,1
SHSE.601881_201912,1
SHSE.601881_202001,0
SHSE.601881_202002,1
SHSE.601881_202003,0
SZSE.002602_201901,0
SZSE.002602_201902,0
SZSE.002602_201903,1
SZSE.002602_201904,0
SZSE.002602_201905,0
SZSE.002602_201906,1
SZSE.002602_201907,0
SZSE.002602_201908,1
SZSE.002602_201909,1
SZSE.002602_201910,0
SZSE.002602_201911,1
SZSE.002602_201912,0
SZSE.002602_202001,1
SZSE.002602_202002,1
SZSE.002602_202003,0
SHSE.601877_201901,0
SHSE.601877_201902,1
SHSE.601877_201903,0
SHSE.601877_201904,0
SHSE.601877_201905,0
SHSE.601877_201906,1
SHSE.601877_201907,1
SHSE.601877_201908,0
SHSE.601877_201909,0
SHSE.601877_201910,1
SHSE.601877_201911,1
SHSE.601877_201912,0
SHSE.601877_202001,1
SHSE.601877_202002,0
SHSE.601877_202003,1
SHSE.601878_201901,1
SHSE.601878_201902,0
SHSE.601878_201903,0
SHSE.601878_201904,1
SHSE.601878_201905,0
SHSE.601878_201906,1
SHSE.601878_201907,0
SHSE.601878_201908,0
SHSE.601878_201909,1
SHSE.601878_201910,1
SHSE.601878_201911,1
SHSE.601878_201912,1
SHSE.601878_202001,1
SHSE.601878_202002,0
SHSE.601878_202003,1
SHSE.601933_201901,0
SHSE.601933_201902,0
SHSE.601933_201903,0
SHSE.601933_201904,0
SHSE.601933_201905,1
SHSE.601933_201906,1
SHSE.601933_201907,0
SHSE.601933_201908,0
SHSE.601933_201909,0
SHSE.601933_201910,0
SHSE.601933_201911,0
SHSE.601933_201912,0
SHSE.601933_202001,0
SHSE.601933_202002,0
SHSE.601933_202003,0
SZSE.002555_201901,1
SZSE.002555_201902,0
SZSE.002555_201903,0
SZSE.002555_201904,1
SZSE.002555_201905,1
SZSE.002555_201906,0
SZSE.002555_201907,0
SZSE.002555_201908,0
SZSE.002555_201909,0
SZSE.002555_201910,1
SZSE.002555_201911,0
SZSE.002555_201912,0
SZSE.002555_202001,1
SZSE.002555_202002,1
SZSE.002555_202003,0
SZSE.002607_201901,1
SZSE.002607_201902,1
SZSE.002607_201903,0
SZSE.002607_201904,0
SZSE.002607_201905,1
SZSE.002607_201906,0
SZSE.002607_201907,0
SZSE.002607_201908,0
SZSE.002607_201909,0
SZSE.002607_201910,1
SZSE.002607_201911,1
SZSE.002607_201912,0
SZSE.002607_202001,0
SZSE.002607_202002,1
SZSE.002607_202003,0
SZSE.002558_201901,1
SZSE.002558_201902,0
SZSE.002558_201903,0
SZSE.002558_201904,1
SZSE.002558_201905,1
SZSE.002558_201906,0
SZSE.002558_201907,1
SZSE.002558_201908,0
SZSE.002558_201909,0
SZSE.002558_201910,0
SZSE.002558_201911,1
SZSE.002558_201912,0
SZSE.002558_202001,1
SZSE.002558_202002,0
SZSE.002558_202003,1
SHSE.601888_201901,0
SHSE.601888_201902,1
SHSE.601888_201903,1
SHSE.601888_201904,0
SHSE.601888_201905,1
SHSE.601888_201906,1
SHSE.601888_201907,0
SHSE.601888_201908,1
SHSE.601888_201909,0
SHSE.601888_201910,0
SHSE.601888_201911,1
SHSE.601888_201912,0
SHSE.601888_202001,1
SHSE.601888_202002,1
SHSE.601888_202003,1
SHSE.601939_201901,1
SHSE.601939_201902,0
SHSE.601939_201903,0
SHSE.601939_201904,1
SHSE.601939_201905,1
SHSE.601939_201906,1
SHSE.601939_201907,0
SHSE.601939_201908,0
SHSE.601939_201909,0
SHSE.601939_201910,1
SHSE.601939_201911,1
SHSE.601939_201912,0
SHSE.601939_202001,0
SHSE.601939_202002,1
SHSE.601939_202003,1
SZSE.002624_201901,0
SZSE.002624_201902,0
SZSE.002624_201903,0
SZSE.002624_201904,1
SZSE.002624_201905,1
SZSE.002624_201906,0
SZSE.002624_201907,0
SZSE.002624_201908,1
SZSE.002624_201909,1
SZSE.002624_201910,0
SZSE.002624_201911,0
SZSE.002624_201912,0
SZSE.002624_202001,1
SZSE.002624_202002,0
SZSE.002624_202003,1
SHSE.601898_201901,0
SHSE.601898_201902,1
SHSE.601898_201903,1
SHSE.601898_201904,0
SHSE.601898_201905,0
SHSE.601898_201906,1
SHSE.601898_201907,0
SHSE.601898_201908,1
SHSE.601898_201909,0
SHSE.601898_201910,0
SHSE.601898_201911,0
SHSE.601898_201912,0
SHSE.601898_202001,0
SHSE.601898_202002,0
SHSE.601898_202003,0
SHSE.601899_201901,1
SHSE.601899_201902,0
SHSE.601899_201903,1
SHSE.601899_201904,1
SHSE.601899_201905,0
SHSE.601899_201906,0
SHSE.601899_201907,0
SHSE.601899_201908,0
SHSE.601899_201909,1
SHSE.601899_201910,0
SHSE.601899_201911,0
SHSE.601899_201912,1
SHSE.601899_202001,0
SHSE.601899_202002,0
SHSE.601899_202003,0
SZSE.002594_201901,1
SZSE.002594_201902,0
SZSE.002594_201903,1
SZSE.002594_201904,0
SZSE.002594_201905,0
SZSE.002594_201906,1
SZSE.002594_201907,1
SZSE.002594_201908,1
SZSE.002594_201909,1
SZSE.002594_201910,0
SZSE.002594_201911,1
SZSE.002594_201912,1
SZSE.002594_202001,0
SZSE.002594_202002,0
SZSE.002594_202003,0
SHSE.603019_201901,0
SHSE.603019_201902,0
SHSE.603019_201903,0
SHSE.603019_201904,0
SHSE.603019_201905,1
SHSE.603019_201906,0
SHSE.603019_201907,1
SHSE.603019_201908,1
SHSE.603019_201909,0
SHSE.603019_201910,0
SHSE.603019_201911,0
SHSE.603019_201912,0
SHSE.603019_202001,0
SHSE.603019_202002,0
SHSE.603019_202003,0
SHSE.601985_201901,1
SHSE.601985_201902,0
SHSE.601985_201903,0
SHSE.601985_201904,0
SHSE.601985_201905,1
SHSE.601985_201906,1
SHSE.601985_201907,0
SHSE.601985_201908,0
SHSE.601985_201909,0
SHSE.601985_201910,1
SHSE.601985_201911,1
SHSE.601985_201912,0
SHSE.601985_202001,1
SHSE.601985_202002,0
SHSE.601985_202003,0
SHSE.601992_201901,1
SHSE.601992_201902,0
SHSE.601992_201903,1
SHSE.601992_201904,0
SHSE.601992_201905,0
SHSE.601992_201906,1
SHSE.601992_201907,0
SHSE.601992_201908,1
SHSE.601992_201909,1
SHSE.601992_201910,0
SHSE.601992_201911,0
SHSE.601992_201912,0
SHSE.601992_202001,1
SHSE.601992_202002,1
SHSE.601992_202003,0
SZSE.002714_201901,1
SZSE.002714_201902,0
SZSE.002714_201903,0
SZSE.002714_201904,1
SZSE.002714_201905,1
SZSE.002714_201906,1
SZSE.002714_201907,1
SZSE.002714_201908,1
SZSE.002714_201909,1
SZSE.002714_201910,0
SZSE.002714_201911,1
SZSE.002714_201912,0
SZSE.002714_202001,0
SZSE.002714_202002,0
SZSE.002714_202003,0
SHSE.601988_201901,0
SHSE.601988_201902,1
SHSE.601988_201903,1
SHSE.601988_201904,0
SHSE.601988_201905,1
SHSE.601988_201906,0
SHSE.601988_201907,0
SHSE.601988_201908,1
SHSE.601988_201909,1
SHSE.601988_201910,1
SHSE.601988_201911,0
SHSE.601988_201912,1
SHSE.601988_202001,0
SHSE.601988_202002,1
SHSE.601988_202003,0
SHSE.601989_201901,0
SHSE.601989_201902,0
SHSE.601989_201903,1
SHSE.601989_201904,1
SHSE.601989_201905,0
SHSE.601989_201906,0
SHSE.601989_201907,1
SHSE.601989_201908,1
SHSE.601989_201909,1
SHSE.601989_201910,1
SHSE.601989_201911,0
SHSE.601989_201912,0
SHSE.601989_202001,1
SHSE.601989_202002,1
SHSE.601989_202003,1
SZSE.002673_201901,0
SZSE.002673_201902,1
SZSE.002673_201903,1
SZSE.002673_201904,1
SZSE.002673_201905,0
SZSE.002673_201906,1
SZSE.002673_201907,1
SZSE.002673_201908,1
SZSE.002673_201909,1
SZSE.002673_201910,0
SZSE.002673_201911,1
SZSE.002673_201912,0
SZSE.002673_202001,1
SZSE.002673_202002,1
SZSE.002673_202003,1
SHSE.601997_201901,0
SHSE.601997_201902,0
SHSE.601997_201903,1
SHSE.601997_201904,1
SHSE.601997_201905,0
SHSE.601997_201906,0
SHSE.601997_201907,1
SHSE.601997_201908,1
SHSE.601997_201909,0
SHSE.601997_201910,0
SHSE.601997_201911,0
SHSE.601997_201912,1
SHSE.601997_202001,1
SHSE.601997_202002,0
SHSE.601997_202003,0
SHSE.601998_201901,1
SHSE.601998_201902,1
SHSE.601998_201903,0
SHSE.601998_201904,1
SHSE.601998_201905,0
SHSE.601998_201906,1
SHSE.601998_201907,1
SHSE.601998_201908,1
SHSE.601998_201909,0
SHSE.601998_201910,1
SHSE.601998_201911,0
SHSE.601998_201912,0
SHSE.601998_202001,0
SHSE.601998_202002,1
SHSE.601998_202003,1
SZSE.002736_201901,1
SZSE.002736_201902,1
SZSE.002736_201903,0
SZSE.002736_201904,0
SZSE.002736_201905,0
SZSE.002736_201906,1
SZSE.002736_201907,0
SZSE.002736_201908,0
SZSE.002736_201909,1
SZSE.002736_201910,0
SZSE.002736_201911,0
SZSE.002736_201912,1
SZSE.002736_202001,0
SZSE.002736_202002,1
SZSE.002736_202003,0
SZSE.002739_201901,1
SZSE.002739_201902,0
SZSE.002739_201903,0
SZSE.002739_201904,0
SZSE.002739_201905,0
SZSE.002739_201906,1
SZSE.002739_201907,1
SZSE.002739_201908,1
SZSE.002739_201909,0
SZSE.002739_201910,0
SZSE.002739_201911,1
SZSE.002739_201912,1
SZSE.002739_202001,1
SZSE.002739_202002,0
SZSE.002739_202003,0
SZSE.002773_201901,1
SZSE.002773_201902,0
SZSE.002773_201903,1
SZSE.002773_201904,1
SZSE.002773_201905,1
SZSE.002773_201906,1
SZSE.002773_201907,0
SZSE.002773_201908,1
SZSE.002773_201909,0
SZSE.002773_201910,0
SZSE.002773_201911,1
SZSE.002773_201912,1
SZSE.002773_202001,1
SZSE.002773_202002,1
SZSE.002773_202003,1
SHSE.603160_201901,0
SHSE.603160_201902,1
SHSE.603160_201903,1
SHSE.603160_201904,0
SHSE.603160_201905,0
SHSE.603160_201906,1
SHSE.603160_201907,0
SHSE.603160_201908,1
SHSE.603160_201909,0
SHSE.603160_201910,1
SHSE.603160_201911,1
SHSE.603160_201912,0
SHSE.603160_202001,1
SHSE.603160_202002,1
SHSE.603160_202003,0
SHSE.603156_201901,0
SHSE.603156_201902,1
SHSE.603156_201903,0
SHSE.603156_201904,1
SHSE.603156_201905,1
SHSE.603156_201906,1
SHSE.603156_201907,0
SHSE.603156_201908,0
SHSE.603156_201909,1
SHSE.603156_201910,0
SHSE.603156_201911,1
SHSE.603156_201912,1
SHSE.603156_202001,1
SHSE.603156_202002,0
SHSE.603156_202003,1
SZSE.002916_201901,1
SZSE.002916_201902,1
SZSE.002916_201903,0
SZSE.002916_201904,0
SZSE.002916_201905,1
SZSE.002916_201906,0
SZSE.002916_201907,0
SZSE.002916_201908,1
SZSE.002916_201909,0
SZSE.002916_201910,1
SZSE.002916_201911,1
SZSE.002916_201912,0
SZSE.002916_202001,1
SZSE.002916_202002,1
SZSE.002916_202003,1
SHSE.603260_201901,0
SHSE.603260_201902,0
SHSE.603260_201903,1
SHSE.603260_201904,1
SHSE.603260_201905,0
SHSE.603260_201906,1
SHSE.603260_201907,1
SHSE.603260_201908,0
SHSE.603260_201909,1
SHSE.603260_201910,1
SHSE.603260_201911,1
SHSE.603260_201912,0
SHSE.603260_202001,1
SHSE.603260_202002,1
SHSE.603260_202003,0
SHSE.603259_201901,0
SHSE.603259_201902,0
SHSE.603259_201903,1
SHSE.603259_201904,0
SHSE.603259_201905,0
SHSE.603259_201906,0
SHSE.603259_201907,1
SHSE.603259_201908,1
SHSE.603259_201909,0
SHSE.603259_201910,0
SHSE.603259_201911,0
SHSE.603259_201912,0
SHSE.603259_202001,1
SHSE.603259_202002,0
SHSE.603259_202003,0
SZSE.002938_201901,1
SZSE.002938_201902,1
SZSE.002938_201903,0
SZSE.002938_201904,0
SZSE.002938_201905,0
SZSE.002938_201906,0
SZSE.002938_201907,0
SZSE.002938_201908,1
SZSE.002938_201909,1
SZSE.002938_201910,0
SZSE.002938_201911,1
SZSE.002938_201912,0
SZSE.002938_202001,0
SZSE.002938_202002,0
SZSE.002938_202003,0
SZSE.002939_201901,1
SZSE.002939_201902,1
SZSE.002939_201903,0
SZSE.002939_201904,1
SZSE.002939_201905,0
SZSE.002939_201906,0
SZSE.002939_201907,1
SZSE.002939_201908,0
SZSE.002939_201909,0
SZSE.002939_201910,0
SZSE.002939_201911,0
SZSE.002939_201912,1
SZSE.002939_202001,1
SZSE.002939_202002,0
SZSE.002939_202003,0
SZSE.002945_201902,1
SZSE.002945_201903,0
SZSE.002945_201905,0
SZSE.002945_201906,1
SZSE.002945_201907,1
SZSE.002945_201908,0
SZSE.002945_201909,1
SZSE.002945_201910,1
SZSE.002945_201911,0
SZSE.002945_201912,1
SZSE.002945_202001,0
SZSE.002945_202002,1
SZSE.002945_202003,0
SHSE.603288_201901,0
SHSE.603288_201902,1
SHSE.603288_201903,1
SHSE.603288_201904,0
SHSE.603288_201905,1
SHSE.603288_201906,0
SHSE.603288_201907,0
SHSE.603288_201908,1
SHSE.603288_201909,1
SHSE.603288_201910,0
SHSE.603288_201911,0
SHSE.603288_201912,1
SHSE.603288_202001,0
SHSE.603288_202002,1
SHSE.603288_202003,1
SZSE.000001_201901,0
SZSE.000001_201902,0
SZSE.000001_201903,1
SZSE.000001_201904,1
SZSE.000001_201905,0
SZSE.000001_201906,0
SZSE.000001_201907,0
SZSE.000001_201908,0
SZSE.000001_201909,0
SZSE.000001_201910,0
SZSE.000001_201911,1
SZSE.000001_201912,0
SZSE.000001_202001,1
SZSE.000001_202002,0
SZSE.000001_202003,1
SZSE.000002_201901,0
SZSE.000002_201902,0
SZSE.000002_201903,1
SZSE.000002_201904,0
SZSE.000002_201905,1
SZSE.000002_201906,1
SZSE.000002_201907,0
SZSE.000002_201908,1
SZSE.000002_201909,0
SZSE.000002_201910,0
SZSE.000002_201911,1
SZSE.000002_201912,0
SZSE.000002_202001,0
SZSE.000002_202002,0
SZSE.000002_202003,0
SZSE.000100_201901,0
SZSE.000100_201902,0
SZSE.000100_201903,0
SZSE.000100_201904,1
SZSE.000100_201905,0
SZSE.000100_201906,0
SZSE.000100_201907,0
SZSE.000100_201908,0
SZSE.000100_201909,0
SZSE.000100_201910,1
SZSE.000100_201911,0
SZSE.000100_201912,1
SZSE.000100_202001,1
SZSE.000100_202002,1
SZSE.000100_202003,1
SHSE.603501_201901,0
SHSE.603501_201902,1
SHSE.603501_201903,1
SHSE.603501_201904,1
SHSE.603501_201905,0
SHSE.603501_201906,0
SHSE.603501_201907,1
SHSE.603501_201908,1
SHSE.603501_201909,0
SHSE.603501_201910,1
SHSE.603501_201911,0
SHSE.603501_201912,1
SHSE.603501_202001,0
SHSE.603501_202002,1
SHSE.603501_202003,0
SZSE.000063_201901,1
SZSE.000063_201902,1
SZSE.000063_201903,0
SZSE.000063_201904,0
SZSE.000063_201905,0
SZSE.000063_201906,0
SZSE.000063_201907,1
SZSE.000063_201908,0
SZSE.000063_201909,1
SZSE.000063_201910,1
SZSE.000063_201911,0
SZSE.000063_201912,1
SZSE.000063_202001,1
SZSE.000063_202002,1
SZSE.000063_202003,0
SHSE.600000_201901,0
SHSE.600000_201902,1
SHSE.600000_201903,0
SHSE.600000_201904,1
SHSE.600000_201905,1
SHSE.600000_201906,1
SHSE.600000_201907,1
SHSE.600000_201908,0
SHSE.600000_201909,0
SHSE.600000_201910,1
SHSE.600000_201911,1
SHSE.600000_201912,1
SHSE.600000_202001,1
SHSE.600000_202002,0
SHSE.600000_202003,1
SZSE.000069_201901,0
SZSE.000069_201902,0
SZSE.000069_201903,0
SZSE.000069_201904,0
SZSE.000069_201905,0
SZSE.000069_201906,0
SZSE.000069_201907,1
SZSE.000069_201908,0
SZSE.000069_201909,0
SZSE.000069_201910,1
SZSE.000069_201911,0
SZSE.000069_201912,1
SZSE.000069_202001,0
SZSE.000069_202002,0
SZSE.000069_202003,1
SHSE.600004_201901,1
SHSE.600004_201902,1
SHSE.600004_201903,0
SHSE.600004_201904,1
SHSE.600004_201905,0
SHSE.600004_201906,1
SHSE.600004_201907,1
SHSE.600004_201908,1
SHSE.600004_201909,0
SHSE.600004_201910,1
SHSE.600004_201911,0
SHSE.600004_201912,1
SHSE.600004_202001,1
SHSE.600004_202002,0
SHSE.600004_202003,1
SHSE.600010_201901,1
SHSE.600010_201902,1
SHSE.600010_201903,0
SHSE.600010_201904,0
SHSE.600010_201905,0
SHSE.600010_201906,0
SHSE.600010_201907,0
SHSE.600010_201908,0
SHSE.600010_201909,1
SHSE.600010_201910,1
SHSE.600010_201911,1
SHSE.600010_201912,0
SHSE.600010_202001,0
SHSE.600010_202002,0
SHSE.600010_202003,0
SHSE.600011_201901,0
SHSE.600011_201902,1
SHSE.600011_201903,0
SHSE.600011_201904,1
SHSE.600011_201905,0
SHSE.600011_201906,0
SHSE.600011_201907,0
SHSE.600011_201908,0
SHSE.600011_201909,0
SHSE.600011_201910,0
SHSE.600011_201911,1
SHSE.600011_201912,1
SHSE.600011_202001,1
SHSE.600011_202002,0
SHSE.600011_202003,1
SHSE.600009_201901,1
SHSE.600009_201902,1
SHSE.600009_201903,0
SHSE.600009_201904,1
SHSE.600009_201905,0
SHSE.600009_201906,1
SHSE.600009_201907,1
SHSE.600009_201908,1
SHSE.600009_201909,0
SHSE.600009_201910,1
SHSE.600009_201911,1
SHSE.600009_201912,1
SHSE.600009_202002,0
SHSE.600009_202003,1
SHSE.600015_201901,0
SHSE.600015_201902,1
SHSE.600015_201903,0
SHSE.600015_201904,0
SHSE.600015_201905,1
SHSE.600015_201906,0
SHSE.600015_201907,0
SHSE.600015_201908,1
SHSE.600015_201909,0
SHSE.600015_201910,0
SHSE.600015_201911,0
SHSE.600015_201912,1
SHSE.600015_202001,1
SHSE.600015_202002,0
SHSE.600015_202003,0
SHSE.600016_201901,0
SHSE.600016_201902,1
SHSE.600016_201903,0
SHSE.600016_201904,1
SHSE.600016_201905,0
SHSE.600016_201906,1
SHSE.600016_201907,0
SHSE.600016_201908,0
SHSE.600016_201909,1
SHSE.600016_201910,0
SHSE.600016_201911,1
SHSE.600016_201912,0
SHSE.600016_202001,0
SHSE.600016_202002,1
SHSE.600016_202003,0
SHSE.600023_201901,0
SHSE.600023_201902,1
SHSE.600023_201903,0
SHSE.600023_201904,0
SHSE.600023_201905,1
SHSE.600023_201906,1
SHSE.600023_201907,1
SHSE.600023_201908,1
SHSE.600023_201909,0
SHSE.600023_201910,0
SHSE.600023_201911,0
SHSE.600023_201912,0
SHSE.600023_202001,0
SHSE.600023_202002,1
SHSE.600023_202003,0
SHSE.600018_201901,1
SHSE.600018_201902,0
SHSE.600018_201903,0
SHSE.600018_201904,1
SHSE.600018_201905,1
SHSE.600018_201906,0
SHSE.600018_201907,0
SHSE.600018_201908,0
SHSE.600018_201909,0
SHSE.600018_201910,0
SHSE.600018_201911,1
SHSE.600018_201912,0
SHSE.600018_202001,0
SHSE.600018_202002,1
SHSE.600018_202003,0
SHSE.600019_201901,1
SHSE.600019_201902,0
SHSE.600019_201903,1
SHSE.600019_201904,1
SHSE.600019_201905,0
SHSE.600019_201906,1
SHSE.600019_201907,1
SHSE.600019_201908,1
SHSE.600019_201909,1
SHSE.600019_201910,1
SHSE.600019_201911,0
SHSE.600019_201912,1
SHSE.600019_202001,1
SHSE.600019_202002,0
SHSE.600019_202003,0
SHSE.600025_201901,0
SHSE.600025_201902,0
SHSE.600025_201903,1
SHSE.600025_201904,0
SHSE.600025_201905,1
SHSE.600025_201906,1
SHSE.600025_201907,0
SHSE.600025_201908,0
SHSE.600025_201909,0
SHSE.600025_201910,0
SHSE.600025_201911,0
SHSE.600025_201912,1
SHSE.600025_202001,0
SHSE.600025_202002,0
SHSE.600025_202003,0
SHSE.600030_201901,0
SHSE.600030_201902,1
SHSE.600030_201903,1
SHSE.600030_201904,0
SHSE.600030_201905,1
SHSE.600030_201906,1
SHSE.600030_201907,1
SHSE.600030_201908,0
SHSE.600030_201909,0
SHSE.600030_201910,1
SHSE.600030_201911,1
SHSE.600030_201912,0
SHSE.600030_202001,1
SHSE.600030_202002,1
SHSE.600030_202003,1
SHSE.600031_201901,0
SHSE.600031_201902,1
SHSE.600031_201903,0
SHSE.600031_201904,1
SHSE.600031_201905,1
SHSE.600031_201906,1
SHSE.600031_201907,0
SHSE.600031_201908,1
SHSE.600031_201909,0
SHSE.600031_201910,1
SHSE.600031_201911,0
SHSE.600031_201912,0
SHSE.600031_202001,0
SHSE.600031_202002,0
SHSE.600031_202003,1
SHSE.600027_201902,1
SHSE.600027_201903,0
SHSE.600027_201904,0
SHSE.600027_201905,0
SHSE.600027_201906,1
SHSE.600027_201907,1
SHSE.600027_201908,0
SHSE.600027_201909,0
SHSE.600027_201910,1
SHSE.600027_201911,0
SHSE.600027_201912,1
SHSE.600027_202001,1
SHSE.600027_202002,0
SHSE.600027_202003,0
SHSE.600028_201901,0
SHSE.600028_201902,0
SHSE.600028_201903,0
SHSE.600028_201904,0
SHSE.600028_201905,0
SHSE.600028_201906,0
SHSE.600028_201907,1
